Ux,Uy,Uz,ox,oy,oz,M00,M01,M02,M10,M11,M12,M20,M21,M22,tag
-0.162132654537,-0.904553372699,-1.1027984583,2.47231792762,-1.78723095683,-0.976664472112,-0.112944855562,-0.630130002613,-0.768231501183,0.955403593599,-0.281195502385,0.090183495032,-0.272850568883,-0.723785375126,0.633788054332,random
0.29945607608,-0.204736966433,-0.420012339146,-0,-0,-0,0.539581052836,-0.368909488658,-0.756807820122,0.564394658661,0.825505099484,0,0.62474871484,-0.42713829131,0.65363745563,random
0.986391816523,0.498623342184,-0.449714572008,0.810769247419,0.700163645779,0.366291999271,0.826645460774,0.41787119028,-0.376883205403,0.16631939403,0.458394500137,0.873047731464,0.537582683269,-0.784383930597,0.309429649632,random
-0.670964074064,0.0807916850309,0.551930547545,0.0702358555785,-1.61028924995,0.827635576096,-0.768967222883,0.0925923757646,0.632547280511,0.177543726336,-0.919601091711,0.350445512688,0.614139752312,0.38178591393,0.690703902229,random
0.70692409096,0.00935304426989,-0.675618043855,1.37481382888,-1.69883687245,-3.27897544731,0.722900003245,0.00956441550022,-0.690886464815,-0.433131798868,-0.772783074482,-0.463899951071,-0.53834229828,0.634598173453,-0.55450223456,random
2.40927138396,-1.01970672158,0.16802634781,-1.21794067028,-0.2645903712,-1.15705375687,0.919018922896,-0.388968125044,0.0640938145078,-0.165296827883,-0.527827839535,-0.833111475436,0.357884308192,0.755050706583,-0.549378969782,random
-1.13069231898,-1.35045307083,-0.0176929717439,0.0313842754201,0.117765343389,0.0774009817966,-0.641931120837,-0.766696508716,-0.0100448804611,-0.434559347598,0.352987261612,0.828588056005,-0.631729854856,0.536261556204,-0.559768643121,random
-1.07419254053,-0.0636314575437,1.50038227433,-2.13399608083,-1.30778350495,3.60947703462,-0.581785887871,-0.0344629874318,0.812611520452,0.263239609109,-0.953304987524,0.148035498977,0.769564869826,0.30003650321,0.563691411919,random
-0.3093806293,0.827661630661,0.617728665741,-1.84204042672,0.642819800169,0.994293012131,-0.286964787504,0.767694294583,0.572971797558,-0.921222144738,-0.385173369566,0.0546921879325,0.262680358566,-0.512139576133,0.817748178709,random
-0.195143804147,0.345205439869,0.131825136004,0.329044946034,-0.863186683311,-0.594626132479,-0.466982498238,0.826082587761,0.315459830307,-0.528721421558,0.0251065064417,-0.848424022361,-0.708788406172,-0.562989539452,0.425043261025,random
-0.579442777731,1.78916321291,1.28917062541,2.90641777743,1.86874796064,-0.75467360716,-0.25413130723,0.784689021279,0.565402881643,0.846468981811,0.463254213908,-0.262461037352,-0.467875562,0.411896435019,-0.78194231584,random
-0.746486080283,1.65515290508,-1.77324593202,-0,0,-0,-0.294129921421,0.652162185966,-0.698693117557,-0.911577556584,-0.411128153175,0,-0.287252411057,0.636912964904,0.715421503366,random
-0.185896891365,-1.49497978774,-0.965389854057,-0,0,-0,-0.103895177299,-0.835523332128,-0.539542911735,0.992357374588,-0.123397087086,0,-0.0665780236657,-0.535419387367,0.841958102519,random
1.39478027269,-0.978640576825,0.0894998799637,-1.88967227595,-0.219763569117,-1.76631357964,0.817471813731,-0.573574994563,0.0524553082912,-0.309943899402,-0.514837340175,-0.799297999738,0.485463297253,0.637145382761,-0.598641084663,random
-0.0405985287578,0.212935534881,-0.186957916828,-2.15774634798,0.340474037072,1.7059716866,-0.141825474693,0.74386152005,-0.653112221381,-0.82356984922,0.277381795751,0.494764633783,0.549197813346,0.608053762734,0.573282115054,random
-0.5253911178,0.599110226902,0.495202942521,2.09687133448,-0.504968561704,-1.89827433788,-0.560006819974,0.638582955848,0.527829679048,0.491813954664,0.768934755438,-0.408483017857,-0.666716878128,0.0308407259982,-0.744672716057,random
-0.439287036953,1.24723639269,-0.481707815334,2.2189508415,-2.10983643124,-1.74806287719,-0.31213929862,0.886234876239,-0.342281758781,0.548455545609,-0.126086252604,-0.826618879166,-0.775735504375,-0.445746565934,-0.446703958132,random
-1.56409064495,1.15346280595,1.53026458405,-2.40363270392,1.48774343096,-0.35989141694,-0.632320271454,0.466314351361,0.61864529419,-0.561479671553,0.274350295424,-0.780687193332,-0.533771161398,-0.841001094598,0.0883487755664,random
-0.947527781688,-0.180164524378,-1.03783255052,-0.532681862756,-0.725739184055,-0.474821967518,-0.668773146917,-0.12716164978,-0.732511018885,-0.000173269661427,-0.985237602427,0.171192396856,-0.743466507612,0.11461579991,0.65887841858,random
-0.474977432914,0.355083795309,2.01869972168,0.233580161825,-0.0136270669536,-0.844922498744,-0.225749204456,0.16876566917,0.959455807006,0.275254369541,0.955799200696,-0.103358212047,-0.934490411259,0.240761369116,-0.262224397045,random
0.686765026756,-0.514354137171,-1.34385121498,0.936425845479,-0.183572870344,-1.43910588696,0.430733081248,-0.322598463411,-0.842851851824,0.514402281905,0.85512630215,-0.0644150583436,0.741524986153,-0.405819219328,0.534276572699,random
0.0808850255322,-0.59332076899,-0.7290377719,-0,-0,-0,0.0857346806282,-0.628894734282,-0.77274897459,0.990835164563,0.135076558537,0,0.104380272101,-0.765666857404,0.634711763141,random
0.902380230187,-0.749657654791,0.798667057515,2.88213248217,-2.42620260038,3.01940025526,0.635834553135,-0.528223274395,0.562756246902,-0.473524106515,0.308806475857,0.824871796717,-0.60949925479,-0.790960639259,-0.0537766264664,random
1.50314926562,-0.903184749045,1.11505012735,-1.06117112945,-0.0883485848118,-0.954450559424,0.723325501667,-0.434618554953,0.536569595047,-0.230022331724,-0.884344682129,-0.406231719709,0.651068310968,0.170414773067,-0.739641034268,random
0.0137114644216,1.12759214988,-1.33618491743,0,-0,0,0.00784211351733,0.644913290713,-0.764215511958,-0.999926076003,0.0121590513172,0,0.00929213562734,0.764159018093,0.644960968805,random
0.544731897555,-0.168675852584,2.50286572581,-0.139193233511,-1.02606989027,0.0601833969771,0.212205128787,-0.0657091702935,0.975013481064,-0.154626714409,-0.987425280219,-0.0328921749984,0.964914277285,-0.14378324285,-0.219697101865,random
-0.146868722967,-1.00787403832,-0.256853563725,-0,-0,0,-0.139820815933,-0.959508379653,-0.244527726052,0.989548804769,-0.144198345968,0,-0.03526049364,-0.241972119048,0.969642300641,random
-0.812305812394,-0.00373724950833,1.41109906434,-0,-0,0,-0.498896169892,-0.00229531715419,0.866658723597,0.00460074259993,-0.999989416528,0,0.866649551338,0.00398727370925,0.498901450001,random
0.958892014976,0.0205598877313,-0.717840431824,-0.884538869407,4.65865526803,-0.946731534592,0.800414185141,0.0171619176383,-0.599201636186,-0.172882723837,0.963725383707,-0.203334573049,0.573976215556,0.266343487589,0.774346466767,random
0.622482533972,0.500951893168,0.386969237433,0.235416924693,-0.253890753371,-0.309955929481,0.701154583776,0.564264372053,0.435876092579,0.698620061983,-0.421490128353,-0.578166135896,-0.142521081406,0.709895619182,-0.689736146089,random
-2.85802505479,-1.14285755322,-0.630277337709,-0.504374012112,0.359457912888,-0.251180035282,-0.909641979426,-0.363744609295,-0.200602413929,-0.290679328495,0.902378708303,-0.318148070538,0.296743992779,-0.231089865659,-0.926574593187,random
1.25392997027,-1.75244572463,-2.01811737079,0.0592537391071,-0.136483504788,0.813363604885,0.424726722914,-0.5935822154,-0.683569575394,0.360762326246,-0.581547477023,0.729145442234,-0.83033592889,-0.556293704377,-0.0328566532888,random
-0.640166653023,-1.71004518782,0.356070806992,1.14110640472,-1.81393363517,4.06117264582,-0.344113244956,-0.919212514151,0.191401223806,0.449680641762,0.017605578097,0.893015881183,-0.824241102512,0.393368017826,0.40729376067,random
0.853843737042,0.63436016343,0.519261331682,-0,0,-0,0.721347810607,0.535922786776,0.438684513913,-0.596370189762,0.802709534491,0,-0.352136241951,-0.261618366808,0.898641139306,random
-0.353623575458,-0.868072943915,0.53137723766,-1.88096501191,-0.807823156988,0.151009097668,-0.328195182191,-0.805651482977,0.493166919373,-0.927643406619,0.17638066399,-0.329192301743,0.178229157387,-0.565522368565,-0.80524457037,random
-2.08525723109,-0.445052262618,0.116016069145,0.594214389382,0.159673389174,-0.651119526188,-0.976529481961,-0.208418725988,0.0543305210562,-0.0639197806706,0.0395488759915,-0.997171072608,0.205680413505,-0.977239745951,-0.051942722637,random
0.0583984672563,0.852160306462,0.0866963112417,1.6784049942,2.3543661558,0.354880811461,0.0680200767919,0.992560459337,0.100980214469,0.994825348043,-0.075133325746,0.0683923259805,0.075470497838,0.0958056257399,-0.992534879001,random
-0.164348954287,-0.400091224033,0.0771534450312,-0.436849696867,0.578410703727,-0.715818942596,-0.374065402817,-0.910625111861,0.175604612878,-0.693502127748,0.148945144041,-0.704890163696,0.615735229806,-0.385457195698,-0.68723567796,random
-0.403690486381,-0.600346993967,-0.0630263658215,-0,0,-0,-0.555900474309,-0.826705582507,-0.0867902213109,0.829836881107,-0.558006049031,0,-0.0484294684882,-0.0720217265632,0.996226609504,random
0.0073784150121,0.231340652785,1.12711619157,0.581964970205,-1.01105242329,0.721275726085,0.00641246512289,0.201054544242,0.979559059236,0.454104544338,-0.873335345775,0.176279427703,0.890925329701,0.443691834565,-0.0969000146457,random
-0.978512846948,0.147573169869,-0.513400823038,-0.687479862869,-0.756379376041,0.217955568756,-0.877723923627,0.132372816651,-0.460519436404,-0.346181215108,-0.839681569999,0.418441665362,-0.331299381526,0.526699438405,0.782833584732,random
0.300945117895,0.0159393037876,-0.381627599467,-0.507868258814,0.305736109942,-0.410167422604,0.618880707324,0.0327784935383,-0.784800764821,-0.719863850286,0.423451281637,-0.549986408133,0.314297163768,0.905325677555,0.285661881262,random
1.4887814588,-0.669816246953,-0.352485981704,2.76369977688,1.03938806767,5.38199440273,0.891410729474,-0.401053751563,-0.211051651821,0.321497787955,0.231385299565,0.918204778622,-0.31941522149,-0.886350230723,0.335197232654,random
-0.238913922565,0.257163756735,-0.979349937721,-0,-0,-0,-0.229646448034,0.247188370871,-0.941360939391,-0.732624418092,-0.680633133205,0,-0.640721445654,0.689664010436,0.337401217822,random
-2.15224285046,0.115742846553,0.239556642836,1.03184537472,-0.620621067022,-1.7833258661,-0.9924459741,0.0533715431175,0.11046477664,-0.121733982366,-0.316665753484,-0.940693168949,-0.0152258342988,-0.947034465558,0.320770782669,random
-0.551121810297,-0.488151146701,0.0986180900105,0.447669242208,-0.593484000002,1.23881285341,-0.741951495459,-0.657176810168,0.132765276198,0.429159599989,-0.313381980713,0.847120872073,-0.515101947311,0.685500090695,0.514547966213,random
-1.78455392546,-0.0156920496685,-0.522938453854,-1.11078989427,-0.470649522887,-0.905120505991,-0.959611860895,-0.00843811821477,-0.281200772741,0.221960604111,-0.636855963795,-0.738341365224,-0.172854177422,-0.770936624853,0.613007466356,random
0.779187489946,-0.934323057108,-0.792007098611,0,-0,0,0.536749667911,-0.643616070708,-0.545580560067,0.767984765917,0.640468109525,0,0.3494269499,-0.418997558712,0.838058382499,random
1.97302818583,-1.07453379883,0.978003026246,0,-0,-0,0.805220172871,-0.438532149446,0.39913660206,0.478281413291,0.87820663269,0,-0.350524411278,0.190899618129,0.916891472802,random
0.595022431824,0.855244137161,0.661273453658,-0,0,0,0.482186682547,0.693061826259,0.535874339894,-0.820873709164,0.571109756179,0,-0.306043063599,-0.439885157035,0.844297750704,random
1.87354732857,-1.30810035584,-0.779367416124,-0.55515997773,0.0685322132759,0.739516446728,0.776029235761,-0.541819309264,-0.322816451492,-0.0112526783302,-0.523653893558,0.851856781972,-0.630596544928,-0.657433217803,-0.412467649221,random
1.65106633786,0.0563056982701,1.88003505539,1.29397222689,0.712142443612,-4.49376784549,0.659702726755,0.0224975955411,0.75118983653,0.734613424886,0.191560473633,-0.65088224812,-0.158541566437,0.981222932435,0.109845931082,random
0.59050710183,0.894118454183,0.964318483738,1.08467931135,-0.699842984874,-0.926746788539,0.409634418954,0.620249430227,0.668947148219,0.909349840152,-0.219206845177,-0.353597549826,-0.0726808848582,0.75315270917,-0.653818388886,random
-1.20655736147,1.6976627957,0.629876273466,-1.06900804196,-0.838165314157,-2.22956222113,-0.554507049732,0.780208234061,0.289477189605,-0.581217553829,-0.114144684771,-0.805702889444,-0.595573745995,-0.615017156218,0.516764753673,random
-0.469486986636,1.45948413881,-0.0157659246318,-0.348723265375,-2.37814167124,0.122784888661,-0.306209994916,0.951908452089,-0.0102828914086,-0.947999775218,-0.303932321251,0.0944540644237,0.086786319204,0.0386709573309,0.995476113153,random
-2.28701894505,-1.22576343697,-1.56064154396,1.30406531534,2.51252772815,2.69795181468,-0.755299758808,-0.404814673837,-0.515409889496,-0.64702996296,0.585722741666,0.488140447953,0.104280877333,0.702178004313,-0.704323468927,random
0.0732154130454,0.62362873898,1.83299707399,-0.366664587274,-0.39519368106,0.110726139015,0.037787365568,0.321862380588,0.946032094046,-0.665199375663,-0.698371461193,0.264172467923,0.745708995266,-0.639282339936,0.18771303691,random
-0.474053729866,-0.031443456806,0.00313825510937,0.614715286527,0.842537205457,0.871699577095,-0.997785703269,-0.066182016269,0.00660538222583,-0.0397611216674,0.673154270339,0.738432381148,-0.0533173851153,0.736534635334,-0.67429517824,random
-1.1313061409,0.631348038749,0.327924362341,-2.06269149776,0.297863803332,-0.484614301027,-0.846527045071,0.472421363531,0.245377295697,-0.469677150281,-0.445824227591,-0.762000087006,-0.250589976791,-0.760301790983,0.599287785758,random
1.77980615123,-0.913800908997,-0.12578685046,0.864554367765,-4.12427637892,-1.1277528589,0.887845174899,-0.455843872273,-0.0627479841944,-0.454017191895,-0.845667290093,-0.280562335197,0.0748287035375,0.277584579144,-0.95778257791,random
1.1295072677,-1.54963574488,1.18735848801,-0.110150767056,0.0136732384284,0.419401703319,0.500793990823,-0.687067973085,0.526443709352,-0.465471909779,0.299003715442,0.83302621769,-0.729754259982,-0.6622192828,-0.170071577653,random
-0.466766047232,-0.388263541919,0.517450204339,0.0603414409022,-0.232736435132,-0.0784896752589,-0.585117517395,-0.486710207587,0.648652961658,0.302910864245,-0.873146700342,-0.381916022189,0.752251619579,-0.0269817255454,0.658323239243,random
-0.0528690472392,0.134066392376,0.437432320682,0.0129312550621,0.272120829051,-0.0785584152161,-0.114792840235,0.291093990993,0.949782549976,0.0468722841944,0.956625187701,-0.287526067044,-0.992283020516,0.0115125437279,-0.123457962609,random
0.691026219334,0.558951625121,1.2918028936,-0.321609840492,0.808474005176,-3.03001811815,0.440698786913,0.356468823095,0.823841342355,0.339719323072,0.78327608907,-0.520643207795,-0.830888296189,0.509321653234,0.224089474993,random
-1.32486754808,-0.0399511301364,2.23939345445,-0.527027797124,-0.639795571292,0.227428910482,-0.509122045675,-0.0153524789188,0.860557403082,-0.398497932605,-0.882014775912,-0.251494200298,0.762885404446,-0.470971587747,0.442935235918,random
1.00372018774,-0.356025360158,-1.05166694991,0.0420283005256,-1.54420014279,-0.327064725137,0.670607079439,-0.237868212574,-0.70264134411,-0.260226669666,-0.962435873333,0.0774549553996,-0.694671307454,0.130904175519,-0.707315962941,random
-2.27035050106,0.0411148025045,-0.947775936921,0.132099531224,-1.84448705905,1.61203422049,-0.922688621003,0.01670938492,-0.385183729053,-0.249879036595,-0.786742450011,0.564443783225,-0.29360888226,0.617055195106,0.730093631291,random
-2.53191107565,-1.57470975352,0.642812740757,3.51049870015,-2.28497994248,3.43742067773,-0.830090488252,-0.516270733489,0.210747030953,0.501946797449,-0.52715936482,0.68567661227,-0.242897496578,0.674957431121,0.696730415822,random
0.216638983694,1.59145789837,-0.521803568579,0.804666504542,0.860096137734,-2.21950473627,0.128281988177,0.94237602033,-0.308984089907,0.309364711338,-0.334036666968,-0.890344304468,-0.942251137908,0.018626363757,-0.334388773264,random
0.66589264025,0.307879700834,1.0133981413,0,-0,-0,0.532258062556,0.246092903211,0.810024467429,-0.41967010315,0.907676707051,0,-0.735240341227,-0.3399430518,0.586396079596,random
-0.684046664265,0.539258978704,0.53671512411,0.752030150055,-1.77830716939,-2.72161177925,-0.668586118729,0.52707086577,0.524584506347,-0.683045476384,-0.156362325534,-0.713442149263,-0.294009317937,-0.835312591555,0.464555050943,random
0.234772757687,-1.070913546,-0.885008331863,0.171518161618,0.047964205461,-0.039512660241,0.166626494063,-0.760065057687,-0.628121580237,0.92873103813,0.334955465717,-0.158944942672,0.331201253456,-0.556871568739,0.761708464992,random
-1.49715737122,0.15957311159,0.282936202961,1.22630415914,0.161113321349,2.01510796687,-0.977262460232,0.104160601027,0.184685280992,0.195915267332,0.110477637011,0.974377698712,0.0810881732905,0.988405413236,-0.128372299342,random
-0.721415809541,0.46722912134,0.141178975759,0.119299397187,0.783635338129,0.264718095408,-0.828242812394,0.53641624757,0.162084709521,0.5600150645,0.782053799963,0.273450144443,0.0199241373823,0.31725299574,-0.948131618207,random
0.996232877341,0.583621308834,1.34491080186,-3.12447973319,-1.30151182254,-0.196723800063,0.562038612775,0.329258066325,0.758750106102,-0.737108228912,-0.216756778487,0.640068713381,0.375212015559,-0.919024278645,0.120873151033,random
-0.110822724332,-0.412622058933,0.032102359108,0.158677438873,0.759321846465,0.408367233526,-0.25865978549,-0.963058198538,0.0749267749073,-0.070992967798,0.0963094031179,0.99281644698,-0.963356171877,0.251482415089,-0.0932817292276,random
-0.953311069398,-0.20195789079,0.150569738271,-0.0566457482481,0.152906568839,0.400683820981,-0.966814989264,-0.204818681209,0.152702601033,0.0593517611217,0.401291108701,0.91402560934,-0.248487715967,0.89275682798,-0.37581790951,random
0.994200631591,0.0680899724547,-1.35387753787,-0.0821484182534,-1.68764736764,-0.365199180638,0.59140322612,0.0405035242351,-0.805358112059,-0.108709218697,-0.98561575185,-0.129398205069,-0.79901472446,0.164076367065,-0.578493228885,random
0.254685344789,-0.710281425348,-0.673916077011,1.83635518437,0.753240374718,-0.785482274356,0.251741177735,-0.702070559609,-0.666125595337,0.825533130453,0.514999162504,-0.230804924437,0.505095466181,-0.491805644488,0.709229002574,random
-1.97212200289,0.310121978333,1.62745130432,-1.8844791353,-0.4339680225,-0.185485001777,-0.76567555499,0.120404730299,0.631857298298,-0.619891876847,-0.400316910166,-0.674892904434,0.171682863181,-0.908432205702,0.381150786609,random
-1.40471860901,0.896859910573,0.0225786026911,1.08955787481,0.554145468344,-2.75046298058,-0.842782002866,0.538084557915,0.0135463714056,0.18233751939,0.309086807465,-0.93339079408,-0.506430177485,-0.784174951133,-0.358605802167,random
0.213334635442,0.72926130754,-0.478655631955,-0,-0,-0,0.237560379635,0.812074385922,-0.533010560644,-0.95977561,0.280768193443,0,0.149652412198,0.511570535978,0.846108587737,random
0.769553037747,0.6003681245,0.140812363421,0.29099194565,0.377610877954,-0.564131340916,0.780365025447,0.60880311528,0.142790734588,-0.00432973345308,0.233601711373,-0.972322731325,-0.625309267856,0.758148407153,0.184930560655,random
0.567749029163,-1.23480593221,-1.18013159513,1.73012819924,-3.08793289378,-3.78724707518,0.315426094927,-0.686024974388,-0.655649382792,0.173335634537,0.720949043875,-0.670959934672,0.93298506764,0.0979908702459,0.346318715795,random
-0.652513777211,1.13623073555,0.270564539371,-0.140739812863,-0.336210465852,0.561031348799,-0.487711738666,0.849258800217,0.202229449441,-0.289241769141,-0.375756214879,0.880424026231,0.823696824658,0.370899928868,0.428901834706,random
0.157216972128,0.164007931385,-0.297350584967,0,-0,0,0.420130297331,0.43827775109,-0.794608800709,-0.721894299737,0.692003338147,0,0.549871942612,0.573623563753,0.607121778424,random
0.411360180055,-2.23163333541,0.25032711571,1.29709990907,-0.984174545517,-0.353977889999,0.180184406754,-0.977502315807,0.109648539226,0.907871527873,0.122369054987,-0.400992647387,0.378553653316,0.171799409118,0.90949551653,random
-0.555932375091,-3.67283201456,-1.88696716162,-0,0,-0,-0.133430342242,-0.881523103633,-0.452894426473,0.988737715523,-0.149658711413,0,-0.0677795962719,-0.447793800604,0.89156415275,random
0.462549021255,0.672200280401,1.09628277235,0.708356686004,-0.929457166494,1.79461781069,0.338462920817,0.491871909405,0.802187556604,0.167573056364,-0.870382519679,0.462983304469,0.925938508765,-0.0222776608833,-0.377016689037,random
0.370438151902,-2.10504171583,0.707643743253,-1.87933501501,0.386043979552,-0.992632676754,0.164530588241,-0.93495702319,0.314300891377,-0.89281107496,-0.276616820119,-0.35548772026,0.419306653848,-0.222122712964,-0.880251913048,random
0.937244280184,1.03613541445,-0.230839742408,-3.36138834413,0.495359865018,0.163211389114,0.661856988168,0.731691277544,-0.163012887771,-0.746283226784,0.663660184035,-0.0511517892959,0.0707578450395,0.155508953096,0.985297058187,random
-0.691502035983,1.4196785415,-0.770590201048,0.374031434974,-1.03725401878,-0.222879341918,-0.393542812931,0.807957544022,-0.4385529175,0.035817659373,-0.463209560894,-0.885524702068,-0.918608267798,-0.364199821188,0.153353645471,random
0.9919522595,-3.08489380369,-0.285846087265,2.77338212093,-0.556574064595,1.92483195829,0.304931171936,-0.948312052166,-0.0878705417001,0.751333501658,0.182837811005,0.634088561759,-0.585247767761,-0.259373450036,0.768251562802,random
0.73091457398,1.42997025542,0.833630898913,2.83506925958,-1.05568943177,1.39219377996,0.403950217524,0.79029317008,0.460717838908,0.767868474206,-0.566666136263,0.298776666312,0.497194356447,0.233079804654,-0.835746119692,random
-0.641300120082,-0.9589079005,1.9809359627,-1.04642974694,-0.409330146214,-0.216404679645,-0.279756395248,-0.418307449537,0.864150008378,-0.87271709705,-0.26432756214,-0.410482409378,0.400126514784,-0.868993565888,-0.291116737085,random
-0.537087362539,-0.475240577457,-1.80726023517,1.62658334103,0.226235341126,3.02881776587,-0.276229443153,-0.244421018312,-0.929492151953,0.769981727893,-0.635063316331,-0.0618281728818,-0.575174263547,-0.73277073499,0.36362290425,random
0.731171723361,-1.27110642652,1.21169078458,-0,-0,0,0.384374003545,-0.668215482744,0.636980921237,0.866822149426,0.49861744982,0,-0.317609802532,0.55214917129,0.770879566456,random
-1.36791881097,1.11690063517,-0.765618097564,-0.500318581989,-0.385020055937,-0.424987006849,-0.710682456576,0.580269589679,-0.397765822073,-0.409593871486,-0.800973585543,-0.436662542134,-0.571981910865,-0.147405965131,0.806912743168,random
-0.24677934277,-0.184920857367,-0.598697107697,1.22743165699,-0.724073932635,-0.736010313367,-0.366440849158,-0.274587634604,-0.88900097581,0.8858887945,-0.395081896341,-0.243128235633,-0.284468184244,-0.87664811989,0.388028254186,random
-0.668847145918,2.46572279739,-0.536744979791,-0.202866368284,0.328121759185,-0.084438549087,-0.256204222017,0.944503680506,-0.205602028518,-0.960154310579,-0.273231893219,-0.0587199489523,-0.111638239406,0.182365375107,0.976872444828,random
1.59509775534,-2.3737350573,-1.03974511425,0.0431325119901,0.0369168028101,0.741658897418,0.524180942349,-0.780056692487,-0.341680985987,0.25709371824,-0.237548279432,0.936735627048,-0.811872625305,-0.578862998857,0.0760293945432,random
2.05655407801,1.08231745509,1.60929205769,1.50362209912,-1.16892819284,2.09884249783,0.727527091376,0.382880896965,0.569303565818,0.0761479517238,-0.869729502704,0.487618787143,0.681840025785,-0.311404577464,-0.661907371444,random
-0.276853340602,-0.973031791842,2.30296115613,0.135074181678,0.147941460507,-0.256493201964,-0.110064811021,-0.386834993766,0.915556893357,0.935866343729,0.269881658496,0.226534935677,-0.334723653257,0.881772407147,0.332321377502,random
0.976575753745,-0.414413516464,0.940880373191,0.173987661711,-0.419560842181,-0.633053121793,0.688704430996,-0.292254260828,0.663531200287,0.390581367301,-0.621473743249,-0.679129282221,0.610845645187,0.72688226934,-0.313862651929,random
-0.260915630551,-0.996649442805,-1.06190884518,-1.23234198076,1.4371901585,-1.64124738528,-0.176349202031,-0.673621329514,-0.717729240987,-0.468636637797,0.698672195983,-0.540589367518,0.86560999339,0.241021714757,-0.438893919254,random
0.852388561785,0.244526724517,-0.157977319516,0.516355791058,-0.163894261001,-0.289940083806,0.946329726198,0.271475848733,-0.175387892595,0.131637960395,-0.819352614236,-0.557971989376,-0.295180447688,0.504937775473,-0.811114262113,random
0.183346919557,0.870230932112,0.424615609371,0.219017114465,-0.0491091699037,0.750923428355,0.186043978266,0.883032150261,0.430861764092,0.22280185932,-0.465009327017,0.856811331199,0.956946691114,-0.0634077865298,-0.283253390047,random
-0.662184089026,-2.78492837783,0.63313252931,-1.44367903962,-0.246850368954,-2.28123468336,-0.225866327158,-0.949919447661,0.21595704483,-0.527045635625,-0.0672797899397,-0.847169598035,0.819272421253,-0.305166303548,-0.485454660039,random
0.396352542375,1.75529868427,-0.3797112266,1.01594282814,-0.868810216332,0.0878517721924,0.21551247397,0.954424966565,-0.206463935739,0.97315716351,-0.227401594735,-0.035406917706,-0.08074347449,-0.19329122564,-0.977813373511,random
